collected_at,rank,name,appid,player_count
2026-02-20T02:45:02,4,"Wallpaper Engine",431960,82347
2026-02-20T02:45:02,5,"ARC Raiders",1808500,91008
2026-02-20T02:45:02,6,Terraria,105600,65858
2026-02-20T02:45:02,7,"Apex Legends™",1172470,92608
2026-02-20T02:45:02,8,"HELLDIVERS™ 2",553850,54417
2026-02-20T02:45:02,9,"Overwatch®",2357570,56738
2026-02-20T02:45:02,10,"Geometry Dash",322170,34902
2026-02-20T03:00:02,1,"Counter-Strike 2",730,862789
2026-02-20T03:00:02,2,"Dota 2",570,522978
2026-02-20T03:00:02,3,"PUBG: BATTLEGROUNDS",578080,290251
2026-02-20T03:00:02,4,"Wallpaper Engine",431960,82347
2026-02-20T03:00:02,5,"ARC Raiders",1808500,87682
2026-02-20T03:00:02,6,Terraria,105600,65817
2026-02-20T03:00:02,7,"Apex Legends™",1172470,92870
2026-02-20T03:00:02,8,"HELLDIVERS™ 2",553850,53484
2026-02-20T03:00:02,9,"Overwatch®",2357570,56738
2026-02-20T03:00:02,10,"Geometry Dash",322170,34902
2026-02-20T03:15:02,1,"Counter-Strike 2",730,868404
2026-02-20T03:15:02,2,"Dota 2",570,527831
2026-02-20T03:15:02,3,"PUBG: BATTLEGROUNDS",578080,292583
2026-02-20T03:15:02,4,"Wallpaper Engine",431960,84207
2026-02-20T03:15:02,5,"ARC Raiders",1808500,84529
2026-02-20T03:15:02,6,Terraria,105600,66019
2026-02-20T03:15:02,7,"Apex Legends™",1172470,92225
2026-02-20T03:15:02,8,"HELLDIVERS™ 2",553850,52001
2026-02-20T03:15:02,9,"Overwatch®",2357570,52973
2026-02-20T03:15:02,10,"Geometry Dash",322170,35586
2026-02-20T03:30:01,1,"Counter-Strike 2",730,875402
2026-02-20T03:30:01,2,"Dota 2",570,527831
2026-02-20T03:30:01,3,"PUBG: BATTLEGROUNDS",578080,292583
2026-02-20T03:30:01,4,"Wallpaper Engine",431960,84207
2026-02-20T03:30:01,5,"ARC Raiders",1808500,84529
2026-02-20T03:30:01,6,Terraria,105600,66019
2026-02-20T03:30:01,7,"Apex Legends™",1172470,92225
2026-02-20T03:30:01,8,"HELLDIVERS™ 2",553850,52001
2026-02-20T03:30:01,9,"Overwatch®",2357570,52973
2026-02-20T03:30:01,10,"Geometry Dash",322170,35586
2026-02-20T03:45:02,1,"Counter-Strike 2",730,885557
2026-02-20T03:45:02,2,"Dota 2",570,533984
2026-02-20T03:45:02,3,"PUBG: BATTLEGROUNDS",578080,292692
2026-02-20T03:45:02,4,"Wallpaper Engine",431960,85797
2026-02-20T03:45:02,5,"ARC Raiders",1808500,80284
2026-02-20T03:45:02,6,Terraria,105600,65583
2026-02-20T03:45:02,7,"Apex Legends™",1172470,90341
2026-02-20T03:45:02,8,"HELLDIVERS™ 2",553850,49883
2026-02-20T03:45:02,9,"Overwatch®",2357570,50468
2026-02-20T03:45:02,10,"Geometry Dash",322170,36348
2026-02-20T04:00:02,1,"Counter-Strike 2",730,888477
2026-02-20T04:00:02,2,"Dota 2",570,543935
2026-02-20T04:00:02,3,"PUBG: BATTLEGROUNDS",578080,289558
2026-02-20T04:00:02,4,"Wallpaper Engine",431960,86258
2026-02-20T04:00:02,5,"ARC Raiders",1808500,79144
2026-02-20T04:00:02,6,Terraria,105600,65663
2026-02-20T04:00:02,7,"Apex Legends™",1172470,88625
2026-02-20T04:00:02,8,"HELLDIVERS™ 2",553850,48831
2026-02-20T04:00:02,9,"Overwatch®",2357570,49305
2026-02-20T04:00:02,10,"Geometry Dash",322170,36839
2026-02-20T04:15:02,1,"Counter-Strike 2",730,892667
2026-02-20T04:15:02,2,"Dota 2",570,550261
2026-02-20T04:15:02,3,"PUBG: BATTLEGROUNDS",578080,284028
2026-02-20T04:15:02,4,"Wallpaper Engine",431960,86602
2026-02-20T04:15:02,5,"ARC Raiders",1808500,79144
2026-02-20T04:15:02,6,Terraria,105600,65484
2026-02-20T04:15:02,7,"Apex Legends™",1172470,85972
2026-02-20T04:15:02,8,"HELLDIVERS™ 2",553850,48051
2026-02-20T04:15:02,9,"Overwatch®",2357570,49305
2026-02-20T04:15:02,10,"Geometry Dash",322170,36839
2026-02-20T04:30:01,1,"Counter-Strike 2",730,913507
2026-02-20T04:30:01,2,"Dota 2",570,556506
2026-02-20T04:30:01,3,"PUBG: BATTLEGROUNDS",578080,278626
2026-02-20T04:30:01,4,"Wallpaper Engine",431960,87062
2026-02-20T04:30:01,5,"ARC Raiders",1808500,78207
2026-02-20T04:30:01,6,Terraria,105600,65484
2026-02-20T04:30:01,7,"Apex Legends™",1172470,84240
2026-02-20T04:30:01,8,"HELLDIVERS™ 2",553850,47564
2026-02-20T04:30:01,9,"Overwatch®",2357570,47998
2026-02-20T04:30:01,10,"Geometry Dash",322170,38587
2026-02-20T04:45:01,1,"Counter-Strike 2",730,917500
2026-02-20T04:45:01,2,"Dota 2",570,559024
2026-02-20T04:45:01,3,"PUBG: BATTLEGROUNDS",578080,274043
2026-02-20T04:45:01,4,"Wallpaper Engine",431960,87336
2026-02-20T04:45:01,5,"ARC Raiders",1808500,77987
2026-02-20T04:45:01,6,Terraria,105600,65443
2026-02-20T04:45:01,7,"Apex Legends™",1172470,81654
2026-02-20T04:45:01,8,"HELLDIVERS™ 2",553850,46882
2026-02-20T04:45:01,9,"Overwatch®",2357570,47698
2026-02-20T04:45:01,10,"Geometry Dash",322170,39641
2026-02-20T05:00:02,1,"Counter-Strike 2",730,926115
2026-02-20T05:00:02,2,"Dota 2",570,564955
2026-02-20T05:00:02,3,"PUBG: BATTLEGROUNDS",578080,270710
2026-02-20T05:00:02,4,"Wallpaper Engine",431960,87457
2026-02-20T05:00:02,5,"ARC Raiders",1808500,78234
2026-02-20T05:00:02,6,Terraria,105600,65362
2026-02-20T05:00:02,7,"Apex Legends™",1172470,79696
2026-02-20T05:00:02,8,"HELLDIVERS™ 2",553850,46360
2026-02-20T05:00:02,9,"Overwatch®",2357570,47872
2026-02-20T05:00:02,10,"Geometry Dash",322170,40404
2026-02-20T05:15:02,1,"Counter-Strike 2",730,934116
2026-02-20T05:15:02,2,"Dota 2",570,569984
2026-02-20T05:15:02,3,"PUBG: BATTLEGROUNDS",578080,268422
2026-02-20T05:15:02,4,"Wallpaper Engine",431960,88104
2026-02-20T05:15:02,5,"ARC Raiders",1808500,78667
2026-02-20T05:15:02,6,Terraria,105600,65362
2026-02-20T05:15:02,7,"Apex Legends™",1172470,79696
2026-02-20T05:15:02,8,"HELLDIVERS™ 2",553850,46360
2026-02-20T05:15:02,9,"Overwatch®",2357570,47872
2026-02-20T05:15:02,10,"Geometry Dash",322170,40404
2026-02-20T05:30:01,1,"Counter-Strike 2",730,948329
2026-02-20T05:30:01,2,"Dota 2",570,576723
2026-02-20T05:30:01,3,"PUBG: BATTLEGROUNDS",578080,271042
2026-02-20T05:30:01,4,"Wallpaper Engine",431960,88104
2026-02-20T05:30:01,5,"ARC Raiders",1808500,78667
2026-02-20T05:30:01,6,Terraria,105600,65320
2026-02-20T05:30:01,7,"Apex Legends™",1172470,78691
2026-02-20T05:30:01,8,"HELLDIVERS™ 2",553850,46556
2026-02-20T05:30:01,9,"Overwatch®",2357570,49060
2026-02-20T05:30:01,10,"Geometry Dash",322170,42499
2026-02-20T05:45:02,1,"Counter-Strike 2",730,962894
2026-02-20T05:45:02,2,"Dota 2",570,584030
2026-02-20T05:45:02,3,"PUBG: BATTLEGROUNDS",578080,276454
2026-02-20T05:45:02,4,"Wallpaper Engine",431960,90139
2026-02-20T05:45:02,5,"ARC Raiders",1808500,80027
2026-02-20T05:45:02,6,Terraria,105600,66752
2026-02-20T05:45:02,7,"Apex Legends™",1172470,80405
2026-02-20T05:45:02,8,"HELLDIVERS™ 2",553850,47191
2026-02-20T05:45:02,9,"Overwatch®",2357570,50186
2026-02-20T05:45:02,10,"Geometry Dash",322170,43110
2026-02-20T06:00:01,1,"Counter-Strike 2",730,980606
2026-02-20T06:00:01,2,"Dota 2",570,590406
2026-02-20T06:00:01,3,"PUBG: BATTLEGROUNDS",578080,276454
2026-02-20T06:00:01,4,"Wallpaper Engine",431960,90139
2026-02-20T06:00:01,5,"ARC Raiders",1808500,80734
2026-02-20T06:00:01,6,Terraria,105600,68294
2026-02-20T06:00:01,7,"Apex Legends™",1172470,82730
2026-02-20T06:00:01,8,"HELLDIVERS™ 2",553850,47938
2026-02-20T06:00:01,9,"Overwatch®",2357570,51497
2026-02-20T06:00:01,10,"Geometry Dash",322170,43110
2026-02-20T06:15:01,1,"Counter-Strike 2",730,980606
2026-02-20T06:15:01,2,"Dota 2",570,597142
2026-02-20T06:15:01,3,"PUBG: BATTLEGROUNDS",578080,285065
2026-02-20T06:15:01,4,"Wallpaper Engine",431960,92670
2026-02-20T06:15:01,5,"ARC Raiders",1808500,80597
2026-02-20T06:15:01,6,Terraria,105600,68294
2026-02-20T06:15:01,7,"Apex Legends™",1172470,86976
2026-02-20T06:15:01,8,"HELLDIVERS™ 2",553850,49079
2026-02-20T06:15:01,9,"Overwatch®",2357570,51497
2026-02-20T06:15:01,10,"Geometry Dash",322170,45223
2026-02-20T06:30:02,1,"Counter-Strike 2",730,1012197
2026-02-20T06:30:02,2,"Dota 2",570,610216
2026-02-20T06:30:02,3,"PUBG: BATTLEGROUNDS",578080,314476
2026-02-20T06:30:02,4,"Wallpaper Engine",431960,94585
2026-02-20T06:30:02,5,"ARC Raiders",1808500,81443
2026-02-20T06:30:02,6,Terraria,105600,71806
2026-02-20T06:30:02,7,"Apex Legends™",1172470,92878
2026-02-20T06:30:02,8,"HELLDIVERS™ 2",553850,50755
2026-02-20T06:30:02,9,"Overwatch®",2357570,54461
2026-02-20T06:30:02,10,"Geometry Dash",322170,46438
2026-02-20T06:45:01,1,"Counter-Strike 2",730,1061572
2026-02-20T06:45:01,2,"Dota 2",570,621981
2026-02-20T06:45:01,3,"PUBG: BATTLEGROUNDS",578080,334011
2026-02-20T06:45:01,4,"Wallpaper Engine",431960,94585
2026-02-20T06:45:01,5,"ARC Raiders",1808500,82538
2026-02-20T06:45:01,6,Terraria,105600,74256
2026-02-20T06:45:01,7,"Apex Legends™",1172470,100288
2026-02-20T06:45:01,8,"HELLDIVERS™ 2",553850,52780
2026-02-20T06:45:01,9,"Overwatch®",2357570,56638
2026-02-20T06:45:01,10,"Geometry Dash",322170,48054
2026-02-20T07:00:01,1,"Counter-Strike 2",730,1103223
2026-02-20T07:00:01,2,"Dota 2",570,634512
2026-02-20T07:00:01,3,"PUBG: BATTLEGROUNDS",578080,354035
2026-02-20T07:00:01,4,"Wallpaper Engine",431960,97826
2026-02-20T07:00:01,5,"ARC Raiders",1808500,84041
2026-02-20T07:00:01,6,Terraria,105600,77023
2026-02-20T07:00:01,7,"Apex Legends™",1172470,108205
2026-02-20T07:00:01,8,"HELLDIVERS™ 2",553850,55161
2026-02-20T07:00:01,9,"Overwatch®",2357570,59023
2026-02-20T07:00:01,10,"Geometry Dash",322170,49605
2026-02-20T07:15:01,1,"Counter-Strike 2",730,1146242
2026-02-20T07:15:01,2,"Dota 2",570,645679
2026-02-20T07:15:01,3,"PUBG: BATTLEGROUNDS",578080,375065
2026-02-20T07:15:01,4,"Wallpaper Engine",431960,99629
2026-02-20T07:15:01,5,"ARC Raiders",1808500,85905
2026-02-20T07:15:01,6,Terraria,105600,79798
2026-02-20T07:15:01,7,"Apex Legends™",1172470,116951
2026-02-20T07:15:01,8,"HELLDIVERS™ 2",553850,57738
2026-02-20T07:15:01,9,"Overwatch®",2357570,61990
2026-02-20T07:15:01,10,"Geometry Dash",322170,50967
2026-02-20T07:30:02,1,"Counter-Strike 2",730,1179853
2026-02-20T07:30:02,2,"Dota 2",570,658733
2026-02-20T07:30:02,3,"PUBG: BATTLEGROUNDS",578080,395645
2026-02-20T07:30:02,4,"Wallpaper Engine",431960,99629
2026-02-20T07:30:02,5,"ARC Raiders",1808500,88594
2026-02-20T07:30:02,6,Terraria,105600,82881
2026-02-20T07:30:02,7,"Apex Legends™",1172470,125615
2026-02-20T07:30:02,8,"HELLDIVERS™ 2",553850,60596
2026-02-20T07:30:02,9,"Overwatch®",2357570,64987
2026-02-20T07:30:02,10,"Geometry Dash",322170,52361
2026-02-20T07:45:01,1,"Counter-Strike 2",730,1214860
2026-02-20T07:45:01,2,"Dota 2",570,670913
2026-02-20T07:45:01,3,"PUBG: BATTLEGROUNDS",578080,414247
2026-02-20T07:45:01,4,"Wallpaper Engine",431960,101374
2026-02-20T07:45:01,5,"ARC Raiders",1808500,91060
2026-02-20T07:45:01,6,Terraria,105600,82881
2026-02-20T07:45:01,7,"Apex Legends™",1172470,133911
2026-02-20T07:45:01,8,"HELLDIVERS™ 2",553850,63707
2026-02-20T07:45:01,9,"Overwatch®",2357570,64987
2026-02-20T07:45:01,10,"Geometry Dash",322170,53938
2026-02-20T08:00:01,1,"Counter-Strike 2",730,1237983
2026-02-20T08:00:01,2,"Dota 2",570,681265
2026-02-20T08:00:01,3,"PUBG: BATTLEGROUNDS",578080,429913
2026-02-20T08:00:01,4,"Wallpaper Engine",431960,105144
2026-02-20T08:00:01,5,"ARC Raiders",1808500,92731
2026-02-20T08:00:01,6,Terraria,105600,88655
2026-02-20T08:00:01,7,"Apex Legends™",1172470,141055
2026-02-20T08:00:01,8,"HELLDIVERS™ 2",553850,66978
2026-02-20T08:00:01,9,"Overwatch®",2357570,71170
2026-02-20T08:00:01,10,"Geometry Dash",322170,56134
2026-02-20T08:15:02,1,"Counter-Strike 2",730,1268245
2026-02-20T08:15:02,2,"Dota 2",570,693025
2026-02-20T08:15:02,3,"PUBG: BATTLEGROUNDS",578080,444317
2026-02-20T08:15:02,4,"Wallpaper Engine",431960,105144
2026-02-20T08:15:02,5,"ARC Raiders",1808500,95177
2026-02-20T08:15:02,6,Terraria,105600,88655
2026-02-20T08:15:02,7,"Apex Legends™",1172470,148141
2026-02-20T08:15:02,8,"HELLDIVERS™ 2",553850,70021
2026-02-20T08:15:02,9,"Overwatch®",2357570,71170
2026-02-20T08:15:02,10,"Geometry Dash",322170,56134
2026-02-20T08:30:01,1,"Counter-Strike 2",730,1297154
2026-02-20T08:30:01,2,"Dota 2",570,704768
2026-02-20T08:30:01,3,"PUBG: BATTLEGROUNDS",578080,458305
2026-02-20T08:30:01,4,"Wallpaper Engine",431960,108375
2026-02-20T08:30:01,5,"ARC Raiders",1808500,98260
2026-02-20T08:30:01,6,Terraria,105600,90707
2026-02-20T08:30:01,7,"Apex Legends™",1172470,154113
2026-02-20T08:30:01,8,"HELLDIVERS™ 2",553850,71897
2026-02-20T08:30:01,9,"Overwatch®",2357570,77144
2026-02-20T08:30:01,10,"Geometry Dash",322170,60441
2026-02-20T08:45:01,1,"Counter-Strike 2",730,1308824
2026-02-20T08:45:01,2,"Dota 2",570,715099
2026-02-20T08:45:01,3,"PUBG: BATTLEGROUNDS",578080,468924
2026-02-20T08:45:01,4,"Wallpaper Engine",431960,109304
2026-02-20T08:45:01,5,"ARC Raiders",1808500,99248
2026-02-20T08:45:01,6,Terraria,105600,95209
2026-02-20T08:45:01,7,"Apex Legends™",1172470,158331
2026-02-20T08:45:01,8,"HELLDIVERS™ 2",553850,73665
2026-02-20T08:45:01,9,"Overwatch®",2357570,77144
2026-02-20T08:45:01,10,"Geometry Dash",322170,62183
2026-02-20T09:00:02,1,"Counter-Strike 2",730,1329972
2026-02-20T09:00:02,2,"Dota 2",570,715099
2026-02-20T09:00:02,3,"PUBG: BATTLEGROUNDS",578080,474175
2026-02-20T09:00:02,4,"Wallpaper Engine",431960,111287
2026-02-20T09:00:02,5,"ARC Raiders",1808500,104817
2026-02-20T09:00:02,6,Terraria,105600,97117
2026-02-20T09:00:02,7,"Apex Legends™",1172470,161477
2026-02-20T09:00:02,8,"HELLDIVERS™ 2",553850,75167
2026-02-20T09:00:02,9,"Overwatch®",2357570,81601
2026-02-20T09:00:02,10,"Geometry Dash",322170,64016
2026-02-20T09:15:02,1,"Counter-Strike 2",730,1350414
2026-02-20T09:15:02,2,"Dota 2",570,736098
2026-02-20T09:15:02,3,"PUBG: BATTLEGROUNDS",578080,476896
2026-02-20T09:15:02,4,"Wallpaper Engine",431960,112271
2026-02-20T09:15:02,5,"ARC Raiders",1808500,109566
2026-02-20T09:15:02,6,Terraria,105600,98371
2026-02-20T09:15:02,7,"Apex Legends™",1172470,161959
2026-02-20T09:15:02,8,"HELLDIVERS™ 2",553850,76351
2026-02-20T09:15:02,9,"Overwatch®",2357570,86058
2026-02-20T09:15:02,10,"Geometry Dash",322170,66143
2026-02-20T09:30:01,1,"Counter-Strike 2",730,1350414
2026-02-20T09:30:01,2,"Dota 2",570,736098
2026-02-20T09:30:01,3,"PUBG: BATTLEGROUNDS",578080,476896
2026-02-20T09:30:01,4,"Wallpaper Engine",431960,112271
2026-02-20T09:30:01,5,"ARC Raiders",1808500,109566
2026-02-20T09:30:01,6,Terraria,105600,98371
2026-02-20T09:30:01,7,"Apex Legends™",1172470,162220
2026-02-20T09:30:01,8,"HELLDIVERS™ 2",553850,77204
2026-02-20T09:30:01,9,"Overwatch®",2357570,86058
2026-02-20T09:30:01,10,"Geometry Dash",322170,66143
2026-02-20T09:45:02,1,"Counter-Strike 2",730,1369501
2026-02-20T09:45:02,2,"Dota 2",570,750338
2026-02-20T09:45:02,3,"PUBG: BATTLEGROUNDS",578080,472027
2026-02-20T09:45:02,4,"Wallpaper Engine",431960,113583
2026-02-20T09:45:02,5,"ARC Raiders",1808500,115714
2026-02-20T09:45:02,6,Terraria,105600,100132
2026-02-20T09:45:02,7,"Apex Legends™",1172470,160532
2026-02-20T09:45:02,8,"HELLDIVERS™ 2",553850,78382
2026-02-20T09:45:02,9,"Overwatch®",2357570,90737
2026-02-20T09:45:02,10,"Geometry Dash",322170,69381
2026-02-20T10:00:02,1,"Counter-Strike 2",730,1372476
2026-02-20T10:00:02,2,"Dota 2",570,756319
2026-02-20T10:00:02,3,"PUBG: BATTLEGROUNDS",578080,462469
2026-02-20T10:00:02,4,"Wallpaper Engine",431960,113636
2026-02-20T10:00:02,5,"ARC Raiders",1808500,118690
2026-02-20T10:00:02,6,Terraria,105600,100132
2026-02-20T10:00:02,7,"Apex Legends™",1172470,157187
2026-02-20T10:00:02,8,"HELLDIVERS™ 2",553850,78619
2026-02-20T10:00:02,9,"Overwatch®",2357570,90737
2026-02-20T10:00:02,10,"Geometry Dash",322170,69381
2026-02-20T10:15:02,1,"Counter-Strike 2",730,1379793
2026-02-20T10:15:02,2,"Dota 2",570,762970
2026-02-20T10:15:02,3,"PUBG: BATTLEGROUNDS",578080,450190
2026-02-20T10:15:02,4,"Wallpaper Engine",431960,113389
2026-02-20T10:15:02,5,"ARC Raiders",1808500,121449
2026-02-20T10:15:02,6,Terraria,105600,100100
2026-02-20T10:15:02,7,"Apex Legends™",1172470,152255
2026-02-20T10:15:02,8,"HELLDIVERS™ 2",553850,78504
2026-02-20T10:15:02,9,"Overwatch®",2357570,93186
2026-02-20T10:15:02,10,"Geometry Dash",322170,72075
2026-02-20T10:30:01,1,"Counter-Strike 2",730,1384215
2026-02-20T10:30:01,2,"Dota 2",570,768090
2026-02-20T10:30:01,3,"PUBG: BATTLEGROUNDS",578080,450190
2026-02-20T10:30:01,4,"Wallpaper Engine",431960,113389
2026-02-20T10:30:01,5,"ARC Raiders",1808500,121832
2026-02-20T10:30:01,6,Terraria,105600,100100
2026-02-20T10:30:01,7,"Apex Legends™",1172470,146965
2026-02-20T10:30:01,8,"HELLDIVERS™ 2",553850,77614
2026-02-20T10:30:01,9,"Overwatch®",2357570,93218
2026-02-20T10:30:01,10,"Geometry Dash",322170,72509
2026-02-20T10:45:02,1,"Counter-Strike 2",730,1379292
2026-02-20T10:45:02,2,"Dota 2",570,770846
2026-02-20T10:45:02,3,"PUBG: BATTLEGROUNDS",578080,420388
2026-02-20T10:45:02,4,"Wallpaper Engine",431960,111518
2026-02-20T10:45:02,5,"ARC Raiders",1808500,126032
2026-02-20T10:45:02,6,Terraria,105600,98544
2026-02-20T10:45:02,7,"Apex Legends™",1172470,141092
2026-02-20T10:45:02,8,"HELLDIVERS™ 2",553850,77911
2026-02-20T10:45:02,9,"Overwatch®",2357570,94760
2026-02-20T10:45:02,10,"Geometry Dash",322170,73751
2026-02-20T11:00:01,1,"Counter-Strike 2",730,1358957
2026-02-20T11:00:01,2,"Dota 2",570,766330
2026-02-20T11:00:01,3,"PUBG: BATTLEGROUNDS",578080,402305
2026-02-20T11:00:01,4,"Wallpaper Engine",431960,109905
2026-02-20T11:00:01,5,"ARC Raiders",1808500,126032
2026-02-20T11:00:01,6,Terraria,105600,98544
2026-02-20T11:00:01,7,"Apex Legends™",1172470,134598
2026-02-20T11:00:01,8,"HELLDIVERS™ 2",553850,76361
2026-02-20T11:00:01,9,"Overwatch®",2357570,94760
2026-02-20T11:00:01,10,"Geometry Dash",322170,73751
2026-02-20T11:15:02,1,"Counter-Strike 2",730,1362555
2026-02-20T11:15:02,2,"Dota 2",570,771190
2026-02-20T11:15:02,3,"PUBG: BATTLEGROUNDS",578080,383972
2026-02-20T11:15:02,4,"Wallpaper Engine",431960,107709
2026-02-20T11:15:02,5,"ARC Raiders",1808500,134808
2026-02-20T11:15:02,6,Terraria,105600,97143
2026-02-20T11:15:02,7,"Apex Legends™",1172470,128311
2026-02-20T11:15:02,8,"HELLDIVERS™ 2",553850,76893
2026-02-20T11:15:02,9,"Overwatch®",2357570,96333
2026-02-20T11:15:02,10,"Geometry Dash",322170,75532
2026-02-20T11:30:02,1,"Counter-Strike 2",730,1368792
2026-02-20T11:30:02,2,"Dota 2",570,775374
2026-02-20T11:30:02,3,"PUBG: BATTLEGROUNDS",578080,369974
2026-02-20T11:30:02,4,"Wallpaper Engine",431960,105334
2026-02-20T11:30:02,5,"ARC Raiders",1808500,139606
2026-02-20T11:30:02,6,Terraria,105600,96135
2026-02-20T11:30:02,7,"Apex Legends™",1172470,122522
2026-02-20T11:30:02,8,"HELLDIVERS™ 2",553850,76547
2026-02-20T11:30:02,9,"Overwatch®",2357570,96889
2026-02-20T11:30:02,10,"Geometry Dash",322170,76844
2026-02-20T11:45:01,1,"Counter-Strike 2",730,1368792
2026-02-20T11:45:01,2,"Dota 2",570,775989
2026-02-20T11:45:01,3,"PUBG: BATTLEGROUNDS",578080,355023
2026-02-20T11:45:01,4,"Wallpaper Engine",431960,102335
2026-02-20T11:45:01,5,"ARC Raiders",1808500,139606
2026-02-20T11:45:01,6,Terraria,105600,96135
2026-02-20T11:45:01,7,"Apex Legends™",1172470,116908
2026-02-20T11:45:01,8,"HELLDIVERS™ 2",553850,76652
2026-02-20T11:45:01,9,"Overwatch®",2357570,96889
2026-02-20T11:45:01,10,"Geometry Dash",322170,77617
2026-02-20T12:00:02,1,"Counter-Strike 2",730,1401913
2026-02-20T12:00:02,2,"Dota 2",570,773541
2026-02-20T12:00:02,3,"PUBG: BATTLEGROUNDS",578080,341313
2026-02-20T12:00:02,4,"Wallpaper Engine",431960,99296
2026-02-20T12:00:02,5,"ARC Raiders",1808500,147545
2026-02-20T12:00:02,6,Terraria,105600,94148
2026-02-20T12:00:02,7,"Apex Legends™",1172470,111666
2026-02-20T12:00:02,8,"HELLDIVERS™ 2",553850,76348
2026-02-20T12:00:02,9,"Overwatch®",2357570,97702
2026-02-20T12:00:02,10,"Geometry Dash",322170,78493
2026-02-20T12:15:01,1,"Counter-Strike 2",730,1409406
2026-02-20T12:15:01,2,"Dota 2",570,771459
2026-02-20T12:15:01,3,"PUBG: BATTLEGROUNDS",578080,327488
2026-02-20T12:15:01,4,"Wallpaper Engine",431960,99296
2026-02-20T12:15:01,5,"ARC Raiders",1808500,151087
2026-02-20T12:15:01,6,Terraria,105600,94148
2026-02-20T12:15:01,7,"Apex Legends™",1172470,109968
2026-02-20T12:15:01,8,"HELLDIVERS™ 2",553850,76140
2026-02-20T12:15:01,9,"Overwatch®",2357570,97702
2026-02-20T12:15:01,10,"Geometry Dash",322170,78493
2026-02-20T12:30:02,1,"Counter-Strike 2",730,1419369
2026-02-20T12:30:02,2,"Dota 2",570,771130
2026-02-20T12:30:02,3,"PUBG: BATTLEGROUNDS",578080,314287
2026-02-20T12:30:02,4,"Wallpaper Engine",431960,92532
2026-02-20T12:30:02,5,"ARC Raiders",1808500,154788
2026-02-20T12:30:02,6,Terraria,105600,92062
2026-02-20T12:30:02,7,"Apex Legends™",1172470,106023
2026-02-20T12:30:02,8,"HELLDIVERS™ 2",553850,76392
2026-02-20T12:30:02,9,"Overwatch®",2357570,97326
2026-02-20T12:30:02,10,"Geometry Dash",322170,80002
2026-02-20T12:45:02,1,"Counter-Strike 2",730,1428773
2026-02-20T12:45:02,2,"Dota 2",570,773193
2026-02-20T12:45:02,3,"PUBG: BATTLEGROUNDS",578080,302936
2026-02-20T12:45:02,4,"Wallpaper Engine",431960,92532
2026-02-20T12:45:02,5,"ARC Raiders",1808500,158444
2026-02-20T12:45:02,6,Terraria,105600,91511
2026-02-20T12:45:02,7,"Apex Legends™",1172470,97108
2026-02-20T12:45:02,8,"HELLDIVERS™ 2",553850,76716
2026-02-20T12:45:02,9,"Overwatch®",2357570,97603
2026-02-20T12:45:02,10,"Geometry Dash",322170,80655
2026-02-20T13:00:01,1,"Counter-Strike 2",730,1437526
2026-02-20T13:00:01,2,"Dota 2",570,770598
2026-02-20T13:00:01,3,"PUBG: BATTLEGROUNDS",578080,291827
2026-02-20T13:00:01,4,"Wallpaper Engine",431960,85295
2026-02-20T13:00:01,5,"ARC Raiders",1808500,158444
2026-02-20T13:00:01,6,Terraria,105600,90718
2026-02-20T13:00:01,7,"Apex Legends™",1172470,97108
2026-02-20T13:00:01,8,"HELLDIVERS™ 2",553850,76762
2026-02-20T13:00:01,9,"Overwatch®",2357570,98273
2026-02-20T13:00:01,10,"Geometry Dash",322170,81164
2026-02-20T13:15:02,1,"Counter-Strike 2",730,1452201
2026-02-20T13:15:02,2,"Dota 2",570,767055
2026-02-20T13:15:02,3,"PUBG: BATTLEGROUNDS",578080,281763
2026-02-20T13:15:02,4,"Wallpaper Engine",431960,81898
2026-02-20T13:15:02,5,"ARC Raiders",1808500,167640
2026-02-20T13:15:02,6,Terraria,105600,90134
2026-02-20T13:15:02,7,"Apex Legends™",1172470,88930
2026-02-20T13:15:02,8,"HELLDIVERS™ 2",553850,77037
2026-02-20T13:15:02,9,"Overwatch®",2357570,98464
2026-02-20T13:15:02,10,"Geometry Dash",322170,82060
2026-02-20T13:30:02,1,"Counter-Strike 2",730,1467637
2026-02-20T13:30:02,2,"Dota 2",570,766363
2026-02-20T13:30:02,3,"PUBG: BATTLEGROUNDS",578080,272924
2026-02-20T13:30:02,4,"Wallpaper Engine",431960,78960
2026-02-20T13:30:02,5,"ARC Raiders",1808500,173556
2026-02-20T13:30:02,6,Terraria,105600,90108
2026-02-20T13:30:02,7,"Apex Legends™",1172470,86293
2026-02-20T13:30:02,8,"HELLDIVERS™ 2",553850,78208
2026-02-20T13:30:02,9,"Overwatch®",2357570,99231
2026-02-20T13:30:02,10,"Geometry Dash",322170,83357
